Thorfare_ID,street_name,road_start,road_finish,new_area_code,Impact No,year_built,yr_last_repaired,in_charge,Irish
47180,MEETINGHOUSE LANE,MARYS ALLEY,,1,,,0,Y ,Lána na Tionóla                                        
40656,MELLOWES AVENUE,KILDONAN ROAD,MELLOWES ROAD,2,,,0,Y ,Ascaill Uí Mhaoilíosa                                  
30303,MELLOWES BRIDGE,QUEEN STREET,BRIDGEFORT STREET,1,,,0,Y ,
54997,MELLOWES COURT,MELLOWS CRESCENT,,2,,1980,1980,N ,
54997,MELLOWES CRESCENT,MELLOWES ROAD,,2,,1980,1980,Y ,
40655,MELLOWES PARK,KILDONAN ROAD,,2,,,0,Y ,Páirc Uí Mhaoilíosa                                    
40657,MELLOWES ROAD,NORTH ROAD,,2,4,,0,Y ,Bóthar Uí Mhaoilíosa                                   
40657,MELLOWES ROAD,NORTH ROAD,,2,4,,0,Y ,Bóthar Uí Mhaoilíosa
174547,MELROSE AVENUE,PHILIPSBURGH AVENUE,,3,,,1970,Y ,Ascaill Maolros                                        
395476,MELVIN ROAD,MOUNT TALLANT AVENUE,CORRIB ROAD,4,,,0,Y ,Bóthar Meilbhe                                         
30316,MEMORIAL ROAD,CON COLBERT ROAD,INCHICORE ROAD,4,,,0,Y ,
122545,MEMORIAL ROAD,STORE STREET,CUSTOM HOUSE QUAY,1,5,,1973,Y ,Bóthar Chuimhneacháin                                  
40250,MERCER STREET LOWER,YORK STREET,SOUTH KING STREET,5,5,,1973,Y ,
40253,MERCER STREET UPPER,CUFFE STREET,YORK STREET,5,5,,1965,Y ,
132966,MERCHANT SQUARE,EAST WALL ROAD,MERCHANT ROAD,1,,0,,N,
40409,MERCHANT'S ARCH,WELLINGTON QUAY,TEMPLE BAR,5,,,0,Y ,
124294,MERCHANTS QUAY,CHURCH STREET BOUNDARY,WINETAVERN STREET,4,5,1965,0,Y ,
132966,MERCHANTS ROAD,EAST WALL ROAD,,1,,,1971,Y ,
143064,MERLYN DRIVE,MERLYN ROAD,,5,,,0,Y ,Céide Meirlín                                          
398032,MERLYN PARK,MERRION ROAD,AILESBURY ROAD,5,,,0,Y ,Páirc Meirlín                                          
143065,MERLYN ROAD,MERRION ROAD,,5,,,0,Y ,Bóthar Meirlín                                         
30360,MERRION CLOSE,MERRION STREET LOWER,,5,,,1940,Y ,Clós Mhuirfean                                         
30770,MERRION COURT,MERRION ROW,,5,,,0,Y ,
47662,MERRION PLACE,MERRION STREET UPPER,,5,,,1940,Y ,Plás Mhuirfean                                         
122838,MERRION ROAD,SHELBOURNE ROAD,COUNTY BORO BOUNDARY,5,4,,1940,Y ,Bóthar Mhuirfean                                       
122838,MERRION ROAD,SHELBOURNE ROAD,COUNTY BORO BOUNDARY,5,4,,1969,Y ,Bóthar Mhuirfean                                       
54856,MERRION ROW,SAINT STEPHAENS GREEN UPPER,MERRION STREET UPPER,5,5,,1968,Y ,Rae Mhuirfean                                          
102164,MERRION SQUARE EAST,MOUNT STREET LOWER,MOUNT STREET UPPER,5,2,,1974,Y ,
54849,MERRION SQUARE NORTH,MERRION STREET LOWER,MOUNT STREET LOWER,5,4,,1974,Y ,
47663,MERRION SQUARE SOUTH,FITZWILLIAM STREET,MERRION STREET UPPER,5,2,,1974,Y ,
47665,MERRION SQUARE WEST,MERRION STREET UPPER,CLARE STREET,5,2,,1957,Y ,
514158,MERRION STRAND,STRAND ROAD,,5,,,1989,N ,
47666,MERRION STREET LOWER,MERRION SQUARE SOUTH,FENIAN STREET,5,5,,1940,Y ,
47664,MERRION STREET UPPER,MERRION ROW,MERRION SQUARE NORTH,5,2,,1974,Y ,
398021,MERRION VIEW AVENUE,MERRION ROAD,,5,,,1940,Y ,Ascaill Radharc Muirfean                               
30385,MERRION VILLAGE,MERRION ROAD,,5,,,1980,N ,
187817,MERTON AVENUE,DONORE AVENUE,MERTON PARK,4,,,1971,Y ,Ascaill Mheirtean                                      
187817,MERTON AVENUE,DONORE AVENUE,MERTON PARK,4,,,1940,Y ,Ascaill Mheirtean                                      
36823362,MERTON CRESCENT,MILLTOWN AVENUE,,5,,2000,2000,N,
332483,MERTON DRIVE,SANDFORD ROAD,,5,,,1940,Y ,Céide Mheirtean                                        
332483,MERTON DRIVE,SANDFORD ROAD,,5,,,1940,Y ,Céide Mheirtean                                        
190679,MERTON PARK,MERTON AVENUE,PETRIE ROAD,4,,,1940,Y ,Páirc Mheirtean                                        
332636,MERTON ROAD,MILLTOWN AVENUE,,5,,,1973,Y ,Bóthar Mheirtean                                       
332636,MERTON ROAD,MILLTOWN AVENUE,,5,,,1940,Y ,Bóthar Mheirtean                                       
36823364,MERTON WALK,MILLTOWN AVENUE,,5,,2000,2000,N,
173277,MERVILLE AVENUE,FAIRVIEW,,3,,,1940,Y ,Ascaill Meirbhil                                       
55252,MESPIL ROAD,BAGGOT STREET UPPER,SUSSEX ROAD,5,4,,1962,Y ,Bóthar Meispil                                         
254813,MIDDLE THIRD,KILLESTER AVENUE,THE DEMESNE,3,,,1969,Y ,An Trian Méadchonach                                   
254813,MIDDLE THIRD,KILLESTER AVENUE,THE DEMESNE,3,,,1940,Y ,An Trian Méadchonach                                   
125269,MILITARY ROAD,RATHMINES ROAD LOWER,,5,,,1940,Y ,Bóthar na Míleata                                      
186331,MILITARY ROAD,SAINT JOHN'S ROAD,,4,,,1940,Y ,Bóthar na Míleata                                      
30458,MILL LANE,NEWMARKET,MILL STREET,4,,,1968,N,Lána an Mhuilinn                                       
130722,MILL STREET,WARDS HILL,ARDEE STREET,4,,,0,Y ,Sráid an Mhuilinn                                      
27052672,MILLBOURNE AVENUE,DRUMCONDRA ROAD UPPER,MILLMOUNT AVENUE,1,,,1940,Y ,Ascaill Sruith an Mhuilinn                             
263911,MILLBROOK AVENUE,GRANGE ROAD,MILLBROOK ROAD,3,,,1974,Y ,Ascaill Sruth an Mhuilinn                              
194274,MILLBROOK DRIVE,MILLBROOK AVENUE,TONLEGEE ROAD,3,,,1974,Y ,Céide Sruth an Mhuilinn                                
256714,MILLBROOK GROVE,MILLBROOK ROAD,COUNTY BDY,3,,,1974,Y ,Garrán Sruth an Mhuilinn                               
256715,MILLBROOK ROAD,TONLEGEE ROAD,COUNTY BDY,3,2,,1974,Y ,Bóthar Sruth an Mhuilinn                               
256715,MILLBROOK ROAD,TONLEGEE ROAD,COUNTY BDY,3,2,,1974,Y ,Bóthar Sruth an Mhuilinn                               
203028,MILLBROOK TERRACE,LADY'S LANE,,4,,,1940,Y ,Ardán Sruth an Mhuilinn                                
444414,MILLBROOK VILLAGE,MILLTOWN ROAD,PALMERSTON GROVE,5,,1983,,N,
30796,MILLENNIUM BRIDGE,ORMOND QUAY LOWER,WELLINGTON QUAY,5,5,0,2000,Y,
30671,MILLENNIUM WALKWAY,STRAND STREET GREAT,ABBEY STREET UPPER,1,,2003,2003,N,
30700113,MILLMOUNT AVENUE,FERGUSON ROAD,DRUMCONDRA ROAD UPPER,1,,,1940,Y ,Ascaill Chnoc an Mhuilinn                              
30700113,MILLMOUNT AVENUE,FERGUSON ROAD,DRUMCONDRA ROAD UPPER,1,,,1940,Y ,Ascaill Chnoc an Mhuilinn                              
161120,MILLMOUNT PLACE,MILLMOUNT AVENUE,,1,,,1972,Y ,Plás Chnoc an Mhuilinn                                 
225767,MILLMOUNT TERRACE,MILLMOUNT AVENUE,,1,,,1972,Y ,Ardán Chnoc an Mhuilinn                                
153881,MILLMOUNT VILLAS,MILLMOUNT AVENUE,,1,,,1972,Y ,Bailtíní Chnoc an Mhuilinn                             
260192,MILLROSE ESTATE,CANAL TERRACE,,4,,,1980,Y ,Eastát Rós an Mhuilinn                                 
36391594,MILLTOWN AVENUE,MILLTOWN ROAD,MERTON WALK,5,,2000,2000,N,
333159,MILLTOWN PATH,PALMERSTON PARK,COWPER ROAD,5,,,1972,Y ,Cosán Bhaile an Mhuilinn                               
376647,MILLTOWN ROAD,DARTRY ROAD,SANDFORD ROAD,5,3,,1965,Y ,Bóthar Bhaile an Mhuilinn                              
376647,MILLTOWN ROAD,DARTRY ROAD,SANDFORD ROAD,5,3,,1940,Y ,Bóthar Bhaile an Mhuilinn                              
30700098,MILLVIEW COTTAGES,GOLDENBRIDGE WALK,,4,,0,,1,
30214,MILLWOOD COURT,WOODBINE ROAD,,3,,,0,Y ,Cúirt Choill an Mhuilinn                               
179453,MILLWOOD PARK,WOODBINE ROAD,,3,,,1974,Y ,
32014147,MILLWOOD VILLAS,TONLEGEE ROAD,WOODBINE ROAD,3,,,1974,Y ,
47334,MISERY HILL,FORBES STREET,CARDIFF LANE,5,,,1940,Y ,Cnoc an hAindéise                                      
175699,MOATFIELD AVENUE,MOATFIELD ROAD,MOATFIELD ROAD,3,,,1940,Y ,Ascaill Gort an Mhóta                                  
175698,MOATFIELD PARK,MOATFIELD AVENUE,MOATFIELD AVENUE,3,,,1940,Y ,Ascaill Gort an Mhóta                                  
175697,MOATFIELD ROAD,MOATFIELD AVENUE,TONLEGEE ROAD,3,,,1940,Y ,Bóthar Gort an Mhóta                                   
317141,MOATVIEW AVENUE,BELCAMP AVENUE,CLONSHAUGH AVENUE,3,,,0,Y ,Ascaill Radharc an Mhóta                               
317141,MOATVIEW AVENUE,BELCAMP AVENUE,CLONSHAUGH AVENUE,3,,,0,Y ,Ascaill Radharc an Mhóta                               
30647,MOATVIEW CLOSE,,,3,,0,2000,N,
317308,MOATVIEW COURT,CLONSHAUGH DRIVE,,3,,,0,Y ,Cúirt an Mhóta                                         
230373,MOATVIEW DRIVE,CLONSHAUGH DRIVE,,3,,,0,Y ,Céide Radharc an Mhóta                                 
230373,MOATVIEW DRIVE,CLONSHAUGH DRIVE,,3,,,0,Y ,Céide Radharc an Mhóta                                 
316958,MOATVIEW GARDENS,MOATVIEW DRIVE,MOATVIEW DRIVE,3,,,0,Y ,Gairdíní Radharc an Mhóta                              
316958,MOATVIEW GARDENS,MOATVIEW DRIVE,MOATVIEW DRIVE,3,,,0,Y ,Gairdíní Radharc an Mhóta                              
36508278,MOATVIEW TERRACE,,,3,,0,2000,N,
30245,MOBHI COURT,,,1,,,1988,N ,
373878,MOERAN ROAD,CROMWELLSFORT ROAD,,4,,,0,Y ,Bóthar Uí Mhóráin                                      
30291,MOIRA ROAD,O DEVANEY GARDENS,BEN EDAIR ROAD,1,,,1968,Y ,Bóthar Maigh Ráth                                      
122567,MOLAND PLACE,TALBOT STREET,FRENCHMANS LANE,1,,,1940,Y ,Plás Mólainn                                           
47674,MOLESWORTH PLACE,SCHOOLHOUSE LANE EAST,MOLESWORTH STREET,5,,,1940,Y ,Plás Tighe Laighean                                    
47673,MOLESWORTH STREET,KILDARE STREET,DAWSON STREET,5,,,1983,Y ,Sráid Tighe Laighean                                   
124484,MOLYNEUX YARD,THOMAS STREET,ENGINE ALLEY,4,,,1940,Y ,
382983,MONASTERBOICE ROAD,CLONARD ROAD,,4,,,1940,Y ,Bóthar Mainistir Buithe                                
233368,MONCK PLACE,PHIBSBOROUGH ROAD,GREAT WESTERN SQUARE,1,,,1970,Y ,
47456,MONTAGUE COURT,CUFFE STREET,,5,,,1940,Y ,Cúirt Mhic Thaidgh                                     
47454,MONTAGUE LANE,MONTAGUE STREET,,5,,,1974,Y ,Lána Mhic Thaigh                                       
30357,MONTAGUE PLACE,MONTAGUE STREET,,5,,,1940,Y ,Plás Mhic Thaidgh                                      
40128,MONTAGUE STREET,CAMDEN STREET LOWER,HARCOURT STREET,5,,,1940,Y ,Sráid Mhic Thaigh                                      
186335,MONTPELIER DRIVE,MONTPELIER HILL,,1,,,1983,Y ,Céide Montpelier                                       
143711,MONTPELIER GARDENS,INFIRMARY ROAD,O'DEVANEY GARDENS,1,,,1940,Y ,Gairdíní Montpelier                                    
186339,MONTPELIER HILL,INFIRMARY ROAD,AUBURN WALK,1,,,1972,Y ,Cnoc Montpelier                                        
186342,MONTPELIER PARK,MONTPELIER GARDENS,,1,,,1983,Y ,Páirc Montpelier                                       
291947,MONTROSE AVENUE,SKELLYS LANE,,3,,,1978,Y ,Ascaill Cnoc Rós                                       
291998,MONTROSE CLOSE,MONTROSE PARK,,3,,,1941,Y ,Clós Cnoc Rós                                          
292419,MONTROSE COURT,MONTROSE AVENUE,MONTROSE GROVE,3,,,1941,Y ,Cúirt Cnoc Rós                                         
268070,MONTROSE CRESCENT,ARDMORE DRIVE,,3,,,1940,Y ,Corrán Cnoc Rós                                        
268924,MONTROSE DRIVE,ARDMORE DRIVE,,3,,,1940,Y ,Céide Cnoc Rós                                         
292418,MONTROSE GROVE,ARDMORE DRIVE,,3,,,1940,Y ,Garrán Cnoc Rós                                        
291999,MONTROSE PARK,MONTROSE AVENUE,,3,,,1978,Y ,Páirc Cnoc Rós                                         
128732,MOORE LANE,HENRY STREET,PARNELL STREET,1,,,1940,Y ,Lána Uí Mhórdha                                        
128734,MOORE STREET,PARNELL STREET,HENRY STREET,1,,,1993,Y ,Sráid Uí Mhórdha                                       
62438,MOREHAMPTON LANE,HERBERT PARK,,5,,,1940,Y ,Lána Móramton                                          
122855,MOREHAMPTON ROAD,WELLINGTON PLACE,DONNYBROOK ROAD,5,3,,1940,Y ,Bóthar Móramton                                        
376667,MOREHAMPTON TERRACE,MOREHAMPTON ROAD,,5,,,1972,Y ,Ardán Móramton                                         
30285,MORGAN PLACE,INNS QUAY,,1,,,1971,Y ,Plás Uí Mhuireagáin                                    
168930,MORNING STAR AVENUE,NORTH BRUNSWICK STREET,,1,,,1940,Y ,Ascaill Réalta na Maidne                               
195362,MORNING STAR ROAD,ROSARY ROAD,LOURDES ROAD,4,,,1940,Y ,Bóthar Réalta na Maidne                                
253907,MORNINGTON GROVE,MALAHIDE ROAD,,3,,,0,Y ,
334181,MORNINGTON ROAD,ASHFIELD ROAD,RANELAGH,5,,,1960,Y ,Bóthar Baile Uí Mhornáin                               
334181,MORNINGTON ROAD,ASHFIELD ROAD,RANELAGH,5,,,1940,Y ,Bóthar Baile Uí Mhornáin                               
173251,MORROGH TERRACE,CROYDON GROUNDS,PHILIPSBOROUGH AVENUE,3,,,1940,Y ,
47699,MOSS STREET,TOWNSEND STREET,CITY QUAY,5,3,,1965,Y ,Sráid Moss                                             
394486,MOUNT ARGUS AVENUE,MOUNT ARGUS VIEW,MOUNT ARGUS CRESCENT,4,,1994,0,Y ,
395087,MOUNT ARGUS CLOSE,MOUNT ARGUS VIEW,,4,,1994,0,Y ,
395088,MOUNT ARGUS COURT,MOUNT ARGUS VIEW,,4,,1994,0,Y ,
394488,MOUNT ARGUS CRESCENT,MOUNT ARGUS GROVE,,4,,1994,0,Y ,
396431,MOUNT ARGUS GREEN,MOUNT ARGUS CRESCENT,,4,,1994,0,Y ,
396760,MOUNT ARGUS GROVE,MOUNT ARGUS ROAD,,4,,,1974,Y ,Garrán Sliabh Argus                                    
394787,MOUNT ARGUS PARK,MOUNT ARGUS AVENUE,,4,,1994,0,Y ,
399086,MOUNT ARGUS ROAD,HAROLD'S CROSS ROAD,,4,,,1972,Y ,Bóthar Sliabh Argus                                    
394487,MOUNT ARGUS TERRACE,MOUNT ARGUS CRESCENT,,4,,1994,0,Y ,
396441,MOUNT ARGUS VIEW,KIMMAGE ROAD LOWER,,4,,1994,0,Y ,
394747,MOUNT ARGUS WAY,MOUNT ARGUS AVENUE,,4,,1994,0,Y ,
199887,MOUNT BROWN,OLD KILMAINHAIM,JAMES STREET,4,3,,1940,Y ,Cnocán Bhrúin                                          
60470,MOUNT DILLON COURT,MALAHIDE ROAD ROUNDABOUT,,3,,,0,Y ,
125277,MOUNT DRUMMOND AVENUE,HAROLD'S CROSS ROAD,PORTOBELLO BOUNDARY,5,,,1940,Y ,Ascaill áird Uí Dhroma                                 
30407,MOUNT DRUMMOND COURT,HAROLD'S CROSS ROAD,,5,,,1980,Y ,Cúirt áird Uí Dhroma                                   
125273,MOUNT DRUMMOND SQUARE,MOUNT DRUMMOND AVENUE,,5,,,1940,Y ,Cearnóg árd Uí Dhroma                                  
376669,MOUNT EDEN ROAD,MOREHAMPTON ROAD,BELMONT AVENUE,5,,,1967,Y ,Bóthar Cnocán éadan                                    
194269,MOUNT OLIVE GROVE,MOUNT OLIVE ROAD,,3,,,1941,Y ,Garrán Cnoc Oloige                                     
194271,MOUNT OLIVE PARK,MOUNT OLIVE ROAD,,3,,,1974,Y ,Páirc Cnoc Oloige                                      
194272,MOUNT OLIVE ROAD,SWANS NEST ROAD,SWANS NEST AVENUE,3,,,1974,Y ,Bóthar Cnoc Oloige                                     
171244,MOUNT PROSPECT AVENUE,VERNON AVENUE,CLONTARF ROAD,3,,,1940,Y ,Ascaill árd na Teamhrach                               
171244,MOUNT PROSPECT AVENUE,VERNON AVENUE,CLONTARF ROAD,3,,,1940,Y ,Ascaill árd na Teamhrach                               
171241,MOUNT PROSPECT DRIVE,MOUNT PROSPECT PARK,MOUNT PROSPECT AVENUE,3,,,1940,Y ,Céide árd na Teamhrach                                 
171622,MOUNT PROSPECT GROVE,MOUNT PROSPECT DRIVE,MOUNT PROSPECT DRIVE,3,,,1940,Y ,Garrán árd na Teamhrach                                
171243,MOUNT PROSPECT LAWNS,MOUNT PROSPECT AVENUE,,3,,1990,1990,Y ,
171242,MOUNT PROSPECT PARK,MOUNT PROSPECT AVENUE,,3,,,1940,Y ,Páirc árd na Teamhrach                                 
55140,MOUNT STREET CRESCENT,HERBERT PLACE,HERBERT STREET,5,,,1973,Y ,Corrán Sráid an Mhóta                                  
47254,MOUNT STREET LOWER,MERRION SQUARE EAST,WASSINGTON PLACE,5,4,,1940,Y ,Sráid an Mhóta íocht                                   
47253,MOUNT STREET UPPER,HERBERT STREET,FITZWILLIAM STREET LOWER,5,,,1973,Y ,
332372,MOUNT TALLANT AVENUE,HAROLD'S CROSS ROAD,DERRAVARRAH ROAD,4,,,1940,Y ,Ascaill áird Talant                                    
332372,MOUNT TALLANT AVENUE,HAROLD'S CROSS ROAD,DERRAVARRAH ROAD,4,,,1940,Y ,Ascaill áird Talant                                    
180573,MOUNT TEMPLE ROAD,MANOR PLACE,NOISEMAN PLACE,1,,,1970,Y ,Bóthar árd Teampaill                                   
400217,MOUNTAIN VIEW AVENUE,HAROLD'S CROSS ROAD,,4,,,1940,Y ,Ascaill Radharc an Cnocán                              
332480,MOUNTAIN VIEW ROAD,BEECHWOOD ROAD,ALBANY ROAD,5,,,1965,Y ,
30716,MOUNTJOY LANE,MOUNTJOY STREET MIDDLE,,1,,,1940,Y ,
230730,MOUNTJOY PARADE,RICHMOND LANE,MOUNTJOY SQUARE,1,,,1940,Y ,Paráid Mhoinseó                                        
245064,MOUNTJOY PLACE,HUTTON PLACE,MOUNTJOY SQUARE,1,,,0,Y ,Plás Mhoinseó                                          
153853,MOUNTJOY SQUARE EAST,CHARLES STREET,FITZGIBBON STREET,1,2,,1940,Y ,
153854,MOUNTJOY SQUARE NORTH,MOUNTJOY SQUARE WEST,MOUNTJOY SQUARE EAST,1,3,,1975,Y ,
153852,MOUNTJOY SQUARE SOUTH,GARDINER STREET,MOUNTJOY SQUARE EAST,1,2,,1940,Y ,
153851,MOUNTJOY SQUARE WEST,GARDINER STREET UPPER,GARDINER STREET MIDDLE,1,3,,1964,Y ,
238325,MOUNTJOY STREET,BLESSINGTON STREET,DOMINICK STREET UPPER,1,2,,1966,Y ,Sráid Mhoinseó                                         
238322,MOUNTJOY STREET MIDDLE,MOUNTJOY STREET,DOMINIC STREET UPPER,1,,,1970,Y ,
126177,MOUNTPLEASANT AVENUE LOWER,RICHMOND HILL,CANAL ROAD,5,,,1940,Y ,
126166,MOUNTPLEASANT AVENUE UPPER,CHARLESTON ROAD,RICHMOND HILL,5,,,1973,Y ,
126172,MOUNTPLEASANT PARADE,MOUNTPLEASANT TERRACE,,5,,,1967,Y ,Paráid Cnocán Aoibhinn                                 
47159,MOUNTPLEASANT PLACE,RANELAGH ROAD,RUGBY VILLAS,5,,,1968,Y ,Plás Cnocán Aoibhinn                                   
47159,MOUNTPLEASANT PLACE,RANELAGH ROAD,RUGBY VILLAS,5,,,1968,Y ,Plás Cnocán Aoibhinn                                   
47150,MOUNTPLEASANT SQUARE,RANELAGH ROAD,MOUNTPLEASANT AVENUE,5,,,1962,Y ,Cearnóg Cnocán Aoibhinn                                
126173,MOUNTPLEASANT TERRACE,BANNAVILLE,RANELAGH ROAD,5,,,1940,Y ,Ardán Cnocán Aoibhinn                                  
47162,MOUNTPLEASANT VILLAS,MOUNTPLEASANT PLACE,,5,,,0,N ,Bailtíní Cnocán Aoibhinn                               
199882,MOUNTSHANNON ROAD,SOUTH CIRCULAR ROAD,,4,,,1967,Y ,Bóthar árd na Sionna                                   
162099,MOURNE ROAD,DOLPHIN ROAD,,4,,,1964,Y ,Bóthar Maighdhorna                                     
162099,MOURNE ROAD,DOLPHIN ROAD,,4,,,1975,Y ,Bóthar Maighdhorna                                     
162099,MOURNE ROAD,DOLPHIN ROAD,,4,,,1940,Y ,Bóthar Maighdhorna                                     
239201,MOY ELTA ROAD,WEST ROAD,FAIRFIELD ROAD,1,,,1972,Y ,
212663,MOYCULLEN ROAD,SPIDDAL ROAD,CLADDAGH ROAD,4,,,1940,Y ,Bóthar Mhaigh Cuilinn                                  
203215,MOYLE ROAD,BOYNE ROAD,LEE ROAD,1,,1975,1975,Y ,Bóthar Sruth na Maoile                                 
334177,MOYNE ROAD,DUNVILLE AVENUE,,5,,,1969,Y ,Bóthar Maighean                                        
239668,MUCKROSS PARADE,DERRYNANE PARADE,KILLARNEY PARADE,1,,,1973,Y ,Paráid Mucros                                          
260190,MUIRFIELD DRIVE,NAAS ROAD,NAAS ROAD BUSINESS PARK,4,,0,1990,N,
30789,MULBERRY LANE,DONNYBROOK ROAD,AUBURN ROAD,5,,0,,Y,
30636,MULLINAHACK,SAINT AUGUSTINE STREET,JOHN STREET WEST,4,,,1940,Y ,Muileann an Chac                                       
221924,MULROY ROAD,DUNMANUS ROAD,CARNLOUGH ROAD,1,,,1940,Y ,Bóthar an Mhoal Ruaidh                                 
30700023,MUNSTER STREET,PHIBSBOROUGH ROAD,ULSTER STREET,1,,,1969,Y ,Sráid Na Mumhan                                        
30912,MURPHY'S LANE,144 PHIBSBOROUGH,ACME GLASS CO.,1,,,1940,Y ,
273750,MURRAY COTTAGES,SARSFIELD ROAD,,4,,,1969,Y ,
180566,MURTAGH ROAD,HALLIDAY ROAD,MANOR PLACE,1,,,1968,Y ,Bóthar ó Muirchearthaigh                               
219751,MUSKERRY ROAD,GARRYOWEN ROAD,THOMOND ROAD,4,,,1940,Y ,
569791,MYRA CLOSE,EMMET ROAD,,4,,1996,0,N ,Clós Myra                                              
238319,MYRTLE STREET,PRIMROSE STREET,,1,,,1970,Y ,Sráid na Miorthaile                                    
258401,NAAS ROAD,DAVITT ROAD,COUNTY BOUNDARY,4,4,,1986,Y ,Bóthar Nás an Rí                                       
258401,NAAS ROAD,DAVITT ROAD,COUNTY BOUNDARY,4,4,,1981,Y ,Bóthar Nás an Rí                                       
163623,NANIKIN AVENUE,MARYVILLE ROAD,BALLYHOY AVENUE,3,,,1940,Y ,Acaill Nainicín                                        
289997,NASH STREET,O'DONOGHUE STREET,PARTRIDGE TERRACE,4,,,1971,Y ,Sráid Nais                                             
47191,NASSAU STREET,GRAFTON STREET,LEINSTER STREET,5,5,,1940,Y ,Sráid Thobhar Phádraig                                 
548583,NAVAN ROAD,OLD CADRA ROAD,COUNTY BORO BDY,1,4,,1940,Y ,Bóthar na hUaimhe                                      
548583,NAVAN ROAD,OLD CADRA ROAD,COUNTY BORO BDY,1,4,,1940,Y ,Bóthar na hUaimhe                                      
